t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
0.7683,303,1,157.6354,35.3998,282.0878,-0.0263,0.0496,-0.0232,0.9982,2027.0000,2028.0000,2028.0000,,,,
0.7797,303,1,157.6354,35.3998,282.0878,-0.0263,0.0496,-0.0232,0.9982,2027.0000,2028.0000,2028.0000,,,,
0.7921,303,1,157.6354,35.3998,282.0878,-0.0263,0.0496,-0.0232,0.9982,2027.0000,2028.0000,2028.0000,,,,
0.8046,303,1,157.6354,35.3998,282.0878,-0.0263,0.0496,-0.0232,0.9982,2027.0000,2028.0000,2028.0000,,,,
0.8128,303,1,157.0323,34.9239,282.4042,-0.0252,0.0543,-0.0266,0.9979,2027.0000,2028.0000,2028.0000,,,,
0.8234,303,1,157.0323,34.9239,282.4042,-0.0252,0.0543,-0.0266,0.9979,2027.0000,2028.0000,2028.0000,,,,
0.8359,303,1,157.0323,34.9239,282.4042,-0.0252,0.0543,-0.0266,0.9979,2027.0000,2028.0000,2028.0000,,,,
0.8479,303,1,157.0323,34.9239,282.4042,-0.0252,0.0543,-0.0266,0.9979,2027.0000,2028.0000,2028.0000,,,,
0.8607,303,1,157.0323,34.9239,282.4042,-0.0252,0.0543,-0.0266,0.9979,2027.0000,2028.0000,2028.0000,,,,
0.8713,303,1,154.9515,34.4125,280.6755,-0.0280,0.0527,-0.0229,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.8805,303,1,154.9515,34.4125,280.6755,-0.0280,0.0527,-0.0229,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.8924,303,1,154.9515,34.4125,280.6755,-0.0280,0.0527,-0.0229,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.9035,303,1,154.9515,34.4125,280.6755,-0.0280,0.0527,-0.0229,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.9160,303,1,154.9515,34.4125,280.6755,-0.0280,0.0527,-0.0229,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.9285,303,1,156.8622,33.8790,281.0336,-0.0254,0.0492,-0.0247,0.9982,2027.0000,2028.0000,2028.0000,,,,
0.9371,303,1,156.8622,33.8790,281.0336,-0.0254,0.0492,-0.0247,0.9982,2027.0000,2028.0000,2028.0000,,,,
0.9475,303,1,156.8622,33.8790,281.0336,-0.0254,0.0492,-0.0247,0.9982,2027.0000,2028.0000,2028.0000,,,,
0.9612,303,1,156.8622,33.8790,281.0336,-0.0254,0.0492,-0.0247,0.9982,2027.0000,2028.0000,2028.0000,,,,
0.9715,303,1,156.8622,33.8790,281.0336,-0.0254,0.0492,-0.0247,0.9982,2027.0000,2028.0000,2028.0000,,,,
0.9842,303,1,157.2918,34.1691,280.3574,-0.0269,0.0515,-0.0234,0.9980,2027.0000,2028.0000,2028.0000,,,,
0.9961,303,1,157.2918,34.1691,280.3574,-0.0269,0.0515,-0.0234,0.9980,2027.0000,2028.0000,2028.0000,,,,
1.0048,303,1,157.2918,34.1691,280.3574,-0.0269,0.0515,-0.0234,0.9980,2027.0000,2028.0000,2028.0000,,,,
1.0155,303,1,157.2918,34.1691,280.3574,-0.0269,0.0515,-0.0234,0.9980,2027.0000,2028.0000,2028.0000,,,,
1.0279,303,1,157.2918,34.1691,280.3574,-0.0269,0.0515,-0.0234,0.9980,2027.0000,2028.0000,2028.0000,,,,
1.0403,303,1,157.2247,33.5896,279.5714,-0.0517,0.0551,-0.0228,0.9969,2027.0000,2028.0000,2028.0000,,,,
