{HEADER}
user_id: 123
target_id: 141
target_screen_position_mm: [-104.04, -32.12]
fingertip_offset: [-0.08, 32.54, 20.54]
completion_time: 8.0156
endpoint_error_mm: [-1.8782, 5.7186, 2.4654]
{DATA}
t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
1.6720,141,0,66.2950,33.1969,696.6936,68.0674,65.6914,676.1496,-0.0192,0.0521,-0.0478,0.9973,847.0000,1847.0000,1895.0000,,,,
1.6806,141,0,67.2613,30.6371,695.6895,68.9508,63.1360,675.1455,-0.0223,0.0538,-0.0476,0.9972,845.0000,1847.0000,1895.0000,,,,
1.6919,141,0,67.2613,30.6371,695.6895,68.9508,63.1360,675.1455,-0.0223,0.0538,-0.0476,0.9972,845.0000,1847.0000,1895.0000,,,,
1.7038,141,0,68.0547,26.2877,691.6351,69.7008,58.7889,671.0911,-0.0239,0.0551,-0.0479,0.9970,845.0000,1847.0000,1895.0000,,,,
1.7160,141,0,68.0547,26.2877,691.6351,69.7008,58.7889,671.0911,-0.0239,0.0551,-0.0479,0.9970,850.0000,1847.0000,1895.0000,,,,
1.7278,141,0,68.0547,26.2877,691.6351,69.7008,58.7889,671.0911,-0.0239,0.0551,-0.0479,0.9970,852.0000,1847.0000,1895.0000,,,,
1.7400,141,0,67.1480,23.9337,689.6476,68.8839,56.4302,669.1036,-0.0237,0.0531,-0.0471,0.9972,854.0000,1847.0000,1895.0000,,,,
1.7497,141,0,67.1480,23.9337,689.6476,68.8839,56.4302,669.1036,-0.0237,0.0531,-0.0471,0.9972,858.0000,1847.0000,1895.0000,,,,
1.7599,141,0,66.1773,20.5143,686.2416,67.7809,53.0175,665.6976,-0.0259,0.0553,-0.0476,0.9970,862.0000,1847.0000,1895.0000,,,,
1.7719,141,0,66.1773,20.5143,686.2416,67.7809,53.0175,665.6976,-0.0259,0.0553,-0.0476,0.9970,872.0000,1847.0000,1895.0000,,,,
1.7839,141,0,65.9327,17.6946,673.8348,67.5758,50.1959,653.2908,-0.0259,0.0531,-0.0462,0.9972,878.0000,1847.0000,1895.0000,,,,
1.7960,141,0,65.9327,17.6946,673.8348,67.5758,50.1959,653.2908,-0.0259,0.0531,-0.0462,0.9972,888.0000,1847.0000,1895.0000,,,,
1.8078,141,0,67.0034,15.1806,677.0355,68.3867,47.6941,656.4915,-0.0270,0.0524,-0.0443,0.9973,895.0000,1847.0000,1895.0000,,,,
1.8168,141,0,67.0034,15.1806,677.0355,68.3867,47.6941,656.4915,-0.0270,0.0524,-0.0443,0.9973,901.0000,1847.0000,1895.0000,,,,
1.8278,141,0,67.0034,15.1806,677.0355,68.3867,47.6941,656.4915,-0.0270,0.0524,-0.0443,0.9973,907.0000,1847.0000,1895.0000,,,,
1.8399,141,0,63.7866,11.7541,669.2868,64.2123,44.2941,648.7428,-0.0276,0.0601,-0.0435,0.9969,911.0000,1847.0000,1895.0000,,,,
1.8519,141,0,63.7866,11.7541,669.2868,64.2123,44.2941,648.7428,-0.0276,0.0601,-0.0435,0.9969,925.0000,1847.0000,1895.0000,,,,
1.8638,141,0,60.2486,8.1432,672.0519,61.7167,40.6528,651.5079,-0.0301,0.0510,-0.0434,0.9973,937.0000,1847.0000,1895.0000,,,,
1.8728,141,0,60.2486,8.1432,672.0519,61.7167,40.6528,651.5079,-0.0301,0.0510,-0.0434,0.9973,951.0000,1847.0000,1895.0000,,,,
1.8839,141,0,56.9755,5.0629,668.4162,58.1302,37.5853,647.8722,-0.0304,0.0497,-0.0417,0.9974,966.0000,1847.0000,1895.0000,,,,
1.8959,141,0,56.9755,5.0629,668.4162,58.1302,37.5853,647.8722,-0.0304,0.0497,-0.0417,0.9974,987.0000,1847.0000,1895.0000,,,,
1.9078,141,0,53.3836,2.1274,667.5909,54.5518,34.6492,647.0469,-0.0305,0.0490,-0.0411,0.9975,1003.0000,1848.0000,1895.0000,,,,
1.9199,141,0,53.3836,2.1274,667.5909,54.5518,34.6492,647.0469,-0.0305,0.0490,-0.0411,0.9975,1027.0000,1848.0000,1895.0000,,,,
1.9320,141,0,53.3836,2.1274,667.5909,54.5518,34.6492,647.0469,-0.0305,0.0490,-0.0411,0.9975,1045.0000,1848.0000,1895.0000,,,,
1.9412,141,0,48.4961,-3.4014,668.2932,49.6186,29.1221,647.7491,-0.0317,0.0466,-0.0411,0.9976,1057.0000,1848.0000,1895.0000,,,,
1.9519,141,0,48.4961,-3.4014,668.2932,49.6186,29.1221,647.7491,-0.0317,0.0466,-0.0411,0.9976,1083.0000,1848.0000,1895.0000,,,,
1.9639,141,0,40.6744,-7.7788,666.9116,41.6041,24.7507,646.3676,-0.0345,0.0425,-0.0415,0.9976,1107.0000,1848.0000,1895.0000,,,,
1.9758,141,0,40.6744,-7.7788,666.9116,41.6041,24.7507,646.3676,-0.0345,0.0425,-0.0415,0.9976,1147.0000,1848.0000,1895.0000,,,,
1.9878,141,0,34.5069,-10.9929,664.5839,35.8859,21.5207,644.0399,-0.0343,0.0389,-0.0431,0.9977,1176.0000,1848.0000,1895.0000,,,,
1.9998,141,0,34.5069,-10.9929,664.5839,35.8859,21.5207,644.0399,-0.0343,0.0389,-0.0431,0.9977,1216.0000,1848.0000,1895.0000,,,,
2.0086,141,0,34.5069,-10.9929,664.5839,35.8859,21.5207,644.0399,-0.0343,0.0389,-0.0431,0.9977,1237.0000,1848.0000,1895.0000,,,,
2.0198,141,0,29.7204,-14.6646,660.1357,30.9202,17.8561,639.5917,-0.0375,0.0360,-0.0439,0.9977,1263.0000,1848.0000,1895.0000,,,,
2.0323,141,0,29.7204,-14.6646,660.1357,30.9202,17.8561,639.5917,-0.0375,0.0360,-0.0439,0.9977,1300.0000,1848.0000,1895.0000,,,,
2.0441,141,0,23.0020,-20.8242,658.8212,24.0499,11.7017,638.2772,-0.0384,0.0354,-0.0432,0.9977,1327.0000,1848.0000,1895.0000,,,,
2.0559,141,0,23.0020,-20.8242,658.8212,24.0499,11.7017,638.2772,-0.0384,0.0354,-0.0432,0.9977,1372.0000,1849.0000,1895.0000,,,,
2.0646,141,0,17.8406,-24.8337,650.7330,18.5226,7.7020,630.1890,-0.0426,0.0315,-0.0409,0.9978,1409.0000,1849.0000,1895.0000,,,,
2.0759,141,0,17.8406,-24.8337,650.7330,18.5226,7.7020,630.1890,-0.0426,0.0315,-0.0409,0.9978,1445.0000,1849.0000,1895.0000,,,,
2.0879,141,0,11.3874,-29.0275,656.1761,12.0266,3.5091,635.6321,-0.0397,0.0300,-0.0408,0.9979,1484.0000,1849.0000,1895.0000,,,,
2.0999,141,0,11.3874,-29.0275,656.1761,12.0266,3.5091,635.6321,-0.0397,0.0300,-0.0408,0.9979,1535.0000,1849.0000,1895.0000,,,,
2.1119,141,0,3.8791,-32.3018,652.8190,4.8931,0.2252,632.2750,-0.0397,0.0280,-0.0426,0.9979,1576.0000,1849.0000,1895.0000,,,,
2.1239,141,0,3.8791,-32.3018,652.8190,4.8931,0.2252,632.2750,-0.0397,0.0280,-0.0426,0.9979,1621.0000,1849.0000,1895.0000,,,,
2.1327,141,0,3.8791,-32.3018,652.8190,4.8931,0.2252,632.2750,-0.0397,0.0280,-0.0426,0.9979,1649.0000,1849.0000,1895.0000,,,,
2.1440,141,0,-2.8134,-35.7433,646.2812,-0.0034,-3.3220,625.7372,-0.0424,0.0265,-0.0437,0.9978,1682.0000,1849.0000,1895.0000,,,,
2.1559,141,0,-2.8134,-35.7433,646.2812,-0.0034,-3.3220,625.7372,-0.0424,0.0265,-0.0437,0.9978,1725.0000,1849.0000,1895.0000,,,,
2.1677,141,0,-9.9408,-40.6657,643.1754,-10.0283,-8.1230,622.6314,-0.0424,0.0185,-0.0457,0.9979,1759.0000,1849.0000,1895.0000,,,,
2.1799,141,0,-9.9408,-40.6657,643.1754,-10.0283,-8.1230,622.6314,-0.0424,0.0185,-0.0457,0.9979,1811.0000,1849.0000,1895.0000,,,,
2.1918,141,0,-14.1568,-43.5444,645.4008,-12.7681,-11.0312,624.8568,-0.0429,0.0199,-0.0466,0.9978,1834.0000,1849.0000,1887.0000,,,,
2.2006,141,0,-14.1568,-43.5444,645.4008,-12.7681,-11.0312,624.8568,-0.0429,0.0199,-0.0466,0.9978,1856.0000,1849.0000,1852.0000,,,,
2.2119,141,0,-17.1973,-45.5211,643.2355,-15.6872,-13.0133,622.6915,-0.0412,0.0182,-0.0474,0.9979,1857.0000,1849.0000,1843.0000,,,,
2.2238,141,0,-17.1973,-45.5211,643.2355,-15.6872,-13.0133,622.6915,-0.0412,0.0182,-0.0474,0.9979,1858.0000,1831.0000,1831.0000,,,,
2.2358,141,0,-20.1845,-47.0602,642.6484,-18.6471,-14.5537,622.1044,-0.0421,0.0185,-0.0485,0.9978,1858.0000,1811.0000,1819.0000,,,,
2.2488,141,0,-20.1845,-47.0602,642.6484,-18.6471,-14.5537,622.1044,-0.0421,0.0185,-0.0485,0.9978,1859.0000,1793.0000,1807.0000,,,,
2.2575,141,0,-20.1845,-47.0602,642.6484,-18.6471,-14.5537,622.1044,-0.0421,0.0185,-0.0485,0.9978,1859.0000,1782.0000,1800.0000,,,,
2.2677,141,0,-22.4659,-47.3965,638.4424,-20.9586,-14.8886,617.8984,-0.0402,0.0192,-0.0514,0.9977,1859.0000,1770.0000,1793.0000,,,,
