t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
1.8758,79,0,-75.8354,-105.0611,211.3184,-0.0940,0.0154,-0.1250,0.9876,2047.0000,2047.0000,2047.0000,,,,
1.8871,79,0,-77.4101,-97.5997,207.9990,-0.1050,0.0140,-0.1298,0.9859,2047.0000,2047.0000,2047.0000,,,,
1.8991,79,0,-77.4101,-97.5997,207.9990,-0.1050,0.0140,-0.1298,0.9859,2047.0000,2047.0000,2047.0000,,,,
1.9110,79,0,-77.4101,-97.5997,207.9990,-0.1050,0.0140,-0.1298,0.9859,2047.0000,2047.0000,2047.0000,,,,
1.9233,79,0,-77.4101,-97.5997,207.9990,-0.1050,0.0140,-0.1298,0.9859,2047.0000,2047.0000,2047.0000,,,,
1.9318,79,0,-73.4968,-97.3575,204.2289,-0.1099,0.0124,-0.1199,0.9866,2047.0000,2047.0000,2047.0000,,,,
1.9444,79,0,-73.4968,-97.3575,204.2289,-0.1099,0.0124,-0.1199,0.9866,2047.0000,2047.0000,2047.0000,,,,
1.9559,79,0,-73.4968,-97.3575,204.2289,-0.1099,0.0124,-0.1199,0.9866,2047.0000,2047.0000,2047.0000,,,,
1.9680,79,0,-73.4968,-97.3575,204.2289,-0.1099,0.0124,-0.1199,0.9866,2047.0000,2047.0000,2047.0000,,,,
1.9789,79,0,-74.5937,-91.0163,201.5885,-0.1223,0.0107,-0.1231,0.9848,2047.0000,2047.0000,2047.0000,,,,
1.9880,79,0,-74.5937,-91.0163,201.5885,-0.1223,0.0107,-0.1231,0.9848,2047.0000,2047.0000,2047.0000,,,,
1.9988,79,0,-74.5937,-91.0163,201.5885,-0.1223,0.0107,-0.1231,0.9848,2047.0000,2047.0000,2047.0000,,,,
2.0110,79,0,-74.5937,-91.0163,201.5885,-0.1223,0.0107,-0.1231,0.9848,2047.0000,2047.0000,2047.0000,,,,
2.0240,79,0,-76.2193,-84.4889,200.6502,-0.1368,0.0103,-0.1251,0.9826,2047.0000,2047.0000,2047.0000,,,,
2.0358,79,0,-76.2193,-84.4889,200.6502,-0.1368,0.0103,-0.1251,0.9826,2047.0000,2047.0000,2047.0000,,,,
2.0478,79,0,-76.2193,-84.4889,200.6502,-0.1368,0.0103,-0.1251,0.9826,2047.0000,2047.0000,2047.0000,,,,
2.0565,79,0,-76.2193,-84.4889,200.6502,-0.1368,0.0103,-0.1251,0.9826,2047.0000,2047.0000,2047.0000,,,,
2.0671,79,0,-80.2570,-85.5510,195.7447,-0.1380,0.0011,-0.1258,0.9824,2047.0000,2047.0000,2047.0000,,,,
2.0796,79,0,-80.2570,-85.5510,195.7447,-0.1380,0.0011,-0.1258,0.9824,2047.0000,2047.0000,2047.0000,,,,
2.0913,79,0,-80.2570,-85.5510,195.7447,-0.1380,0.0011,-0.1258,0.9824,2047.0000,2047.0000,2047.0000,,,,
2.1032,79,0,-81.4674,-86.1021,192.7819,-0.1391,0.0007,-0.1195,0.9830,2047.0000,2047.0000,2047.0000,,,,
2.1151,79,0,-81.4674,-86.1021,192.7819,-0.1391,0.0007,-0.1195,0.9830,2047.0000,2047.0000,2047.0000,,,,
2.1248,79,0,-81.4674,-86.1021,192.7819,-0.1391,0.0007,-0.1195,0.9830,2047.0000,2047.0000,2047.0000,,,,
2.1356,79,0,-81.4674,-86.1021,192.7819,-0.1391,0.0007,-0.1195,0.9830,2047.0000,2047.0000,2047.0000,,,,
2.1471,79,0,-84.0561,-86.5216,189.0033,-0.1360,-0.0045,-0.1207,0.9833,2047.0000,2047.0000,2047.0000,,,,
