t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
1.6846,343,0,21.4914,-6.1934,669.6650,0.3583,0.3903,-0.1700,0.8309,1850.0000,1206.0000,1863.0000,,,,
1.6960,343,0,21.4914,-6.1934,669.6650,0.3583,0.3903,-0.1700,0.8309,1851.0000,1182.0000,1863.0000,,,,
1.7063,343,0,21.4914,-6.1934,669.6650,0.3583,0.3903,-0.1700,0.8309,1851.0000,1164.0000,1863.0000,,,,
1.7162,343,0,21.4914,-6.1934,669.6650,0.3583,0.3903,-0.1700,0.8309,1851.0000,1148.0000,1863.0000,,,,
1.7281,343,0,21.4914,-6.1934,669.6650,0.3583,0.3903,-0.1700,0.8309,1851.0000,1133.0000,1863.0000,,,,
1.7400,343,0,-68.3285,29.9823,494.6530,-0.1049,0.0798,-0.0522,0.9899,1851.0000,1119.0000,1863.0000,,,,
1.7528,343,0,-68.3285,29.9823,494.6530,-0.1049,0.0798,-0.0522,0.9899,1851.0000,1099.0000,1863.0000,,,,
1.7642,343,0,-68.3285,29.9823,494.6530,-0.1049,0.0798,-0.0522,0.9899,1852.0000,1086.0000,1863.0000,,,,
1.7728,343,0,-68.3285,29.9823,494.6530,-0.1049,0.0798,-0.0522,0.9899,1852.0000,1076.0000,1863.0000,,,,
1.7842,343,0,-68.3285,29.9823,494.6530,-0.1049,0.0798,-0.0522,0.9899,1852.0000,1064.0000,1863.0000,,,,
1.7959,343,0,-71.4681,36.2863,504.2132,-0.1267,0.1234,-0.0517,0.9829,1852.0000,1054.0000,1863.0000,,,,
1.8083,343,0,-71.4681,36.2863,504.2132,-0.1267,0.1234,-0.0517,0.9829,1852.0000,1049.0000,1863.0000,,,,
1.8203,343,0,-71.4681,36.2863,504.2132,-0.1267,0.1234,-0.0517,0.9829,1852.0000,1045.0000,1863.0000,,,,
1.8292,343,0,-71.4681,36.2863,504.2132,-0.1267,0.1234,-0.0517,0.9829,1852.0000,1042.0000,1863.0000,,,,
1.8403,343,0,-71.4681,36.2863,504.2132,-0.1267,0.1234,-0.0517,0.9829,1852.0000,1037.0000,1863.0000,,,,
1.8523,343,0,-36.2299,37.5040,562.2572,-0.0537,0.2525,-0.0442,0.9651,1852.0000,1035.0000,1863.0000,,,,
1.8642,343,0,-36.2299,37.5040,562.2572,-0.0537,0.2525,-0.0442,0.9651,1852.0000,1070.0000,1863.0000,,,,
1.8761,343,0,-36.2299,37.5040,562.2572,-0.0537,0.2525,-0.0442,0.9651,1852.0000,1097.0000,1863.0000,,,,
1.8885,343,0,-36.2299,37.5040,562.2572,-0.0537,0.2525,-0.0442,0.9651,1852.0000,1118.0000,1860.0000,,,,
1.8968,343,0,-36.2299,37.5040,562.2572,-0.0537,0.2525,-0.0442,0.9651,1852.0000,1130.0000,1854.0000,,,,
1.9083,343,0,-11.4247,29.6509,577.6630,-0.2220,0.2271,0.0034,0.9482,1852.0000,1148.0000,1844.0000,,,,
1.9200,343,0,-11.4247,29.6509,577.6630,-0.2220,0.2271,0.0034,0.9482,1852.0000,1209.0000,1817.0000,,,,
1.9318,343,0,-11.4247,29.6509,577.6630,-0.2220,0.2271,0.0034,0.9482,1852.0000,1257.0000,1795.0000,,,,
1.9438,343,0,-11.4247,29.6509,577.6630,-0.2220,0.2271,0.0034,0.9482,1852.0000,1296.0000,1778.0000,,,,
1.9560,343,0,-11.4247,29.6509,577.6630,-0.2220,0.2271,0.0034,0.9482,1852.0000,1327.0000,1763.0000,,,,
1.9645,343,0,-11.4247,29.6509,577.6630,-0.2220,0.2271,0.0034,0.9482,1852.0000,1344.0000,1755.0000,,,,
